,US,OBI,Obion,Obion,TN,123--6--,RL,0307,,3615N 08911W,
,US,OC7,Ocoee,Ocoee,TN,1-------,RL,1301,,3507N 08443W,
,US,OCP,Oceanport,Oceanport,NJ,123-----,RL,0701,,4019N 07401W,
,US,OCX,Ocean View,Ocean View,DE,123--6--,RL,1001,,3854N 07510W,
,US,ODT,South Dartmouth,South Dartmouth,MA,1-3--6--,RL,0607,,4135N 07056W,
,US,OEG,Oregon,Oregon,OH,1-3--6--,RL,0607,,4138N 08329W,
,US,OEN,Goshen,Goshen,NY,123--6--,RL,0401,,4124N 07419W,
,US,OFX,Colfax,Colfax,NC,123--6--,RL,0401,,3606N 08000W,
,US,OGG,Kahului,Kahului,HI,1-34----,AI,2007,,2053N 15628W,
,US,OGY,Oglesby,Oglesby,IL,123--6--,RL,0307,,4117N 08903W,
,US,OI7,Three Oaks,Three Oaks,MI,1-3-----,RL,1401,,4147N 08636W,
,US,OIS,Meredosia,Meredosia,IL,123--6--,RL,1901,,3950N 09034W,
,US,OIT,Lolita,Lolita,TX,123--6--,RL,0401,,2850N 09632W,
,US,OJL,Thenard,Thenard,CA,1-3-----,RL,0701,,3347N 11814W,
,US,OK9,Saint Louis,Saint Louis,OK,1----6--,RL,1101,,3504N 09651W,
,US,OKV,Oakville,Oakville,CT,123-----,RL,0307,,4135N 07305W,
,US,OKX,Okemos,Okemos,MI,123-----,RL,0601,,4243N 08425W,
,US,OL2,Oleum,Oleum,CA,1-------,RL,0901,,3802N 12214W,
,US,OMD,Romoland,Romoland,CA,123--6--,RL,0307,,3344N 11710W,
,US,OMM,Commerce Township,Commerce Township,MI,1-3-----,RL,0601,,4234N 08329W,
,US,OMU,Solomons,Solomons,MD,1-3-----,RL,0701,,3819N 07627W,
,US,OMW,Castile,Castile,NY,1-3-----,RL,1401,,4237N 07803W,
,US,ONA,Winona,Winona,MN,1--4----,AI,1101,,4403N 09138W,
,US,ONG,Ontonagon,Ontonagon,MI,123-----,RL,0212,,4652N 08917W,
,US,OO9,Monmouth,Monmouth,OR,1----6--,RL,1201,,4450N 12313W,
,US,OOM,Bloomer,Bloomer,WI,1-3--6--,RL,0307,,4506N 09129W,
,US,OPB,Copan,Copan,OK,123-----,RL,0901,,3654N 09556W,
,US,OR8,Glendale,Glendale,OR,1-3-----,RL,1401,,4244N 12325W,
,US,OS3,Oskaloosa,Oskaloosa,KS,1-------,RL,1201,,3912N 09518W,
,US,OSM,Selma,Selma,OR,1-3-----,RL,0407,,4216N 12336W,
,US,OSV,Ottsville,Ottsville,PA,1-3--6--,RL,0601,,4028N 07510W,
,US,OSW,Oswego,Oswego,NY,1-3-----,RL,0106,,4327N 07630W,
,US,OSZ,Orca,Orca,AK,1-3-----,RL,1307,,6034N 14542W,
,US,OT5,Ontario,Ontario,OH,1----6--,RL,1107,,4045N 08235W,
,US,OTL,Ottawa Lake,Ottawa Lake,MI,1-3--6--,RL,0307,,4145N 08344W,
,US,OV3,Osterville,Osterville,MA,1-3-----,RL,0901,,4138N 07023W,
,US,OW4,Point Wells,Point Wells,WA,1-------,RL,1201,,4747N 12224W,
,US,OYH,Boothbay Harbor,Boothbay Harbor,ME,1-3-----,RL,0901,,4351N 06938W,
,US,OYY,Troy,Troy,IN,123--6--,RL,0607,,3800N 08648W,
,US,OZN,South Ozone Park,South Ozone Park,NY,1----6--,RL,1001,,4040N 07349W,
,US,P2L,Pleasant Lake,Pleasant Lake,IN,1-------,RL,1201,,4134N 08500W,
,US,P3N,Chappaqua,Chappaqua,NY,1-3-----,RL,1401,,4109N 07345W,
,US,P43,Priceville,Priceville,AL,123-56--,RL,1007,,3454N 08688W,
,US,P64,Palmetto Bay,Palmetto Bay,FL,1-------,RL,1401,,2537N 08019W,
,US,P77,Panora,Panora,IA,1-------,RL,1401,,4141N 09421W,
,US,P9O,Pinto Island,Pinto Island,AL,1-3-----,RL,2101,,3040N 08801W,
,US,PA2,Point Arena,Point Arena,CA,1-------,RL,0901,,3854N 12341W,
,US,PA9,Greentown,Greentown,PA,1-3-----,RL,1401,,4119N 07518W,
,US,PAA,Pine Apple,Pine Apple,AL,1-3-----,RL,0307,,3152N 08659W,
,US,PAH,Paducah,Paducah,KY,1234----,AI,0207,,3705N 08837W,
,US,PAL,Port Allen,Port Allen,HI,1-3-----,RL,1101,,2154N 15935W,
,US,PAS,Pasadena,Pasadena,TX,1-3-----,RL,1101,,2941N 09512W,
,US,PB4,Pensacola Beach,Pensacola Beach,FL,1-3-----,RL,0607,,3020N 08708W,
,US,PB7,Cape Blanco,Cape Blanco,OR,1-------,RL,0901,,4250N 12434W,
,US,PBE,Palatine Bridge,Palatine Bridge,NY,123--6--,RL,0607,,4255N 07434W,
,US,PCP,Patchogue,Patchogue,NY,123--6--,RL,0607,,4046N 07301W,
,US,PCV,Port Canaveral,Port Canaveral,FL,1-------,RL,0401,,2824N 08036W,
,US,PDI,Port Madison,Port Madison,WA,1-3-----,RL,0607,,4742N 12234W,
,US,PE2,Port Ewen,Port Ewen,NY,123--6--,RL,0607,,4154N 07359W,
,US,PEB,Port Elizabeth,Port Elizabeth,NJ,123-----,RL,1101,,3918N 07458W,
,US,PEF,Port Everglades,Port Everglades,FL,1-34----,RN,0701,,2606N 08008W,
,US,PG8,Pound Ridge,Pound Ridge,NY,1----6--,RL,1201,,4112N 07334W,
,US,PGE,Pagedale,Pagedale,MO,123--6--,RL,0307,,3841N 09018W,
,US,PGH,Port Gamble,Port Gamble,WA,1-------,RL,1101,,4751N 12235W,
,US,PGQ,Puget Sound,Puget Sound,WA,1-------,AI,1301,,4749N 12226W,
,US,PGX,Pillager,Pillager,MN,123-----,RL,0901,,4620N 09428W,
,US,PGY,"Spring Valley, San Diego","Spring Valley, San Diego",CA,1-3--6--,RL,0501,,3244N 11659W,
,US,PGZ,Palo Pinto,Palo Pinto,TX,1-------,RL,1201,,3246N 09817W,
,US,PHN,Port Huron,Port Huron,MI,1--4----,AI,1101,,4258N 08225W,
,US,PI7,Pleasant Island,Pleasant Island,AK,1-------,RL,1201,,5821N 13538W,
,US,PIE,Saint Petersburg,Saint Petersburg,FL,1234----,AI,1101,,2746N 08241W,
,US,PIW,Pilottown,Pilottown,LA,1-3-----,RL,0907,,2911N 08915W,
,US,PK3,Parks,Parks,AZ,1-------,RL,1201,,3516N 11157W,
,US,PKT,Parkton,Parkton,NC,123-----,RL,0307,,3454N 07900W,
,US,PLL,Port Allen,Port Allen,LA,1-3-----,RN,1101,,3027N 09112W,
,US,PLP,Pleasant Prairie,Pleasant Prairie,WI,123--6--,RL,0307,,4233N 08756W,
,US,PLU,Port Ludlow,Port Ludlow,WA,1-------,RL,1101,,4755N 12241W,
,US,PLV,Port Lavaca,Port Lavaca,TX,1-3-----,RN,0401,,2836N 09637W,
,US,PM3,Port Monmouth,Port Monmouth,NJ,1-3--6--,RL,0607,,4026N 07406W,
,US,PM4,"Port Morris, Bronx","Port Morris, Bronx",NY,123-----,RL,0607,,4048N 07355W,
,US,PM8,Pilot Mountain,Pilot Mountain,NC,1----6--,RL,1001,,3623N 08028W,
,US,PME,Port Manatee,Port Manatee,FL,1-3-----,RL,0407,,2738N 08233W,
,US,PMV,Port MacKenzie,Port MacKenzie,AK,123--6--,RL,0607,,6116N 14955W,
,US,PMZ,Palmertown,Palmertown,PA,123--6--,RL,0407,,4028N 07910W,
,US,PNJ,Port Newark,Port Newark,NJ,1-3-----,RL,1101,,4041N 07407W,
,US,PO2,Port Orford,Port Orford,OR,1-3-----,RL,0607,,4245N 12430W,
,US,PO7,Ponsford,Ponsford,MN,1-------,RL,1201,,4658N 09523W,
,US,PO8,Pompton,Pompton,NJ,1----6--,RL,1001,,4059N 07416W,
,US,POA,Port Arthur,Port Arthur,TX,1-3-----,RL,1101,,2953N 09355W,
,US,POB,Port Bolivar,Port Bolivar,TX,1-------,RL,1101,,2922N 09445W,
,US,POD,Porterdale,Porterdale,GA,1-3--6--,RL,0307,,3334N 08353W,
,US,POJ,Portage,Portage,IN,123-----,RL,0207,,4135N 08712W,
,US,POW,Port Washington,Port Washington,NY,1-3-----,RL,1101,,4049N 07341W,
,US,PP3,Point Pleasant Beach,Point Pleasant Beach,NJ,123-----,RL,0607,,4005N 07403W,
,US,PP4,Powells Point,Powells Point,NC,1----6--,RL,1201,,3609N 07551W,
,US,PP5,Point Conception,Point Conception,CA,1-------,RL,1201,,3427N 12028W,
,US,PP9,Prospect,Prospect,VA,1-------,RL,1201,,3718N 07833W,
,US,PPS,Pennsauken,Pennsauken,NJ,1-3-----,RL,1101,,3957N 07503W,
,US,PQM,Palm,Palm,PA,1-3--6--,RL,0307,,4025N 07532W,
,US,PQN,Pequannock,Pequannock,NJ,123--6--,RL,0401,,4057N 07417W,
,US,PRS,Point Roberts,Point Roberts,WA,1-3----B,RL,0106,,4859N 12304W,
,US,PRY,Port Blakely,Port Blakely,WA,1-------,RL,1101,,4736N 12230W,
,US,PS3,Prairie du Sac,Prairie du Sac,WI,123-----,RL,0607,,4317N 08943W,
,US,PS6,Pearson,Pearson,WI,1-------,RL,1201,,4521N 08900W,
,US,PS9,Preston,Preston,ID,1-------,RL,1201,,4205N 11152W,
,US,PSJ,Port Saint Joe,Port Saint Joe,FL,123-----,RL,0307,,2948N 08518W,
,US,PSL,Port San Luis,Port San Luis,CA,1-------,RL,1101,,3510N 12045W,
,US,PT7,Prichard,Prichard,WV,1-3--6--,RL,1207,,3814N 08235W,
,US,PTJ,Port Jefferson,Port Jefferson,NY,1-3-----,RL,1101,,4056N 07304W,
,US,PTM,Portsmouth,Portsmouth,VA,1-3-----,AS,0105,,3650N 07618W,
,US,PWG,Paterson,Paterson,WA,123-----,RL,0701,,4556N 11936W,
,US,PXD,South Padre Island,South Padre Island,TX,1-3-----,RL,1101,,2606N 09709W,
,US,PY6,Paisley,Paisley,FL,1-------,RL,1201,,2859N 08132W,
,US,PYB,Perryman,Perryman,MD,123--6--,RL,0607,,3928N 07612W,
,US,PZH,Port Chicago,Port Chicago,CA,1-------,RL,1201,,3803N 12201W,
,US,QAC,Cato,Cato,NY,1-3-----,RL,0212,,4310N 07634W,
,US,QAI,Clare,Clare,IL,1-3-----,RL,0212,,4201N 08850W,
,US,QAP,Creekside,Creekside,PA,123--6--,RL,0307,,4040N 07911W,
,US,QCB,Claysburg,Claysburg,PA,1-3-----,RL,0212,,4018N 07827W,
,US,QCC,Chevy Chase,Chevy Chase,MD,1-3-----,RL,0212,,3858N 07705W,
,US,QCH,Carthage,Carthage,NY,1-3-----,RL,0212,,4359N 07537W,
,US,QCN,Coal Center,Coal Center,PA,123--6--,RL,0307,,4004N 07954W,
,US,QCQ,Chautauqua,Chautauqua,NY,1-3--6--,RL,0307,,4212N 07928W,
,US,QCZ,Cozad,Cozad,NE,1-3--6--,RL,0307,,4051N 09959W,
,US,QDM,Elmont,Elmont,NY,123--6--,RL,0307,,4042N 07342W,
,US,QDQ,DeQuincy,DeQuincy,LA,123-----,RL,0307,,3027N 09325W,
,US,QDU,Lexington,Lexington,MO,1----6--,RL,0901,,3901N 09229W,
,US,QDV,Devenscrest,Devenscrest,MA,123--6--,RL,0307,,4233N 07134W,
,US,QDY,Dolgeville,Dolgeville,NY,1-3--6--,RL,0307,,4306N 07446W,
,US,QEB,Edinboro,Edinboro,PA,1-3--6--,RL,0307,,4152N 08007W,
,US,QEI,Ewing,Ewing,NJ,1-3--6--,RL,0307,,4016N 07448W,
,US,QEO,Earlington,Earlington,KY,123--6--,RL,0307,,3716N 08730W,
,US,QET,East Setauket,East Setauket,NY,123--6--,RL,0307,,4056N 07306W,
,US,QEV,Earlville,Earlville,IA,123--6--,RL,0307,,4228N 09116W,
,US,QEW,Erwins,Erwins,NY,123--6--,RL,0307,,4206N 07708W,
,US,QEY,Eakly,Eakly,OK,1-3--6--,RL,0307,,3518N 09833W,
,US,QFA,Fort Davis,Fort Davis,TX,1-3--6--,RL,0307,,3035N 10353W,
,US,QFC,Fairmont City,Fairmont City,PA,123--6--,RL,0307,,4101N 07919W,
,US,QFI,Ferriday,Ferriday,LA,123--6--,RL,0307,,3137N 09133W,
,US,QFM,Farmington Hill,Farmington Hill,PA,1-3--6--,RL,0307,,4155N 07714W,
,US,QFU,Fort Lupton,Fort Lupton,CO,123--6--,RL,0307,,4005N 10448W,
,US,QFY,Fairmont City,Fairmont City,IL,1-3--6--,RL,0307,,3838N 09005W,
,US,QGB,Grand Blanc,Grand Blanc,MI,123--6--,RL,0307,,4255N 08337W,
,US,QGT,Garrett,Garrett,IN,123--6--,RL,0307,,4120N 08508W,
,US,QGX,Goldthwaite,Goldthwaite,TX,123--6--,RL,0307,,3126N 09834W,
,US,QHA,Hatton,Hatton,ND,123--6--,RL,0307,,4738N 09727W,
,US,QHE,Hooker,Hooker,OK,123--6--,RL,0307,,3651N 10112W,
,US,QHG,Huger,Huger,SC,1-3--6--,RL,0307,,3305N 07948W,
,US,QHH,Ambrose Channel Light,Ambrose Channel Light,NJ,1-------,RL,1201,,4027N 07350W,
,US,QHK,Hopkinton,Hopkinton,IA,1-3--6--,RL,0307,,4220N 09114W,
,US,QHS,Mount Holly Springs,Mount Holly Springs,PA,123--6--,RL,0307,,4007N 07711W,
,US,QHT,Huber Heights,Huber Heights,OH,1-3-----,RL,0307,,3950N 08407W,
,US,QIL,Idabel,Idabel,OK,123--6--,RL,0307,,3353N 09449W,
,US,QIM,Coldwater,Coldwater,MS,1-3--6--,RL,0307,,3242N 08912W,Neshoba
,US,QIS,Inverness,Inverness,CA,1-3--6--,RL,0607,,3806N 12251W,
,US,QJB,Jobstown,Jobstown,NJ,123-----,RL,0307,,4002N 07441W,
,US,QJC,Lake Park,Lake Park,IA,1----6--,RL,1001,,4327N 09519W,
,US,QJZ,Scales Mound,Scales Mound,IL,1----6--,RL,1201,,4228N 09015W,
,US,QKC,Kimberling City,Kimberling City,MO,1-3--6--,RL,0307,,3638N 09325W,
,US,QKK,Keswick,Keswick,IA,1-3-----,RL,0307,,4127N 09214W,
,US,QKM,Ketchum,Ketchum,ID,123--6--,RL,0307,,4340N 11421W,
,US,QLF,Linn Creek,Linn Creek,MO,1-3--6--,RL,0307,,3802N 09242W,
,US,QLH,Laurelville,Laurelville,OH,1-3--6--,RL,0307,,3928N 08244W,
,US,QLI,Loves Park,Loves Park,IL,123--6--,RL,0307,,4219N 08903W,
,US,QLO,Leonia,Leonia,NJ,123--6--,RL,0307,,4051N 07359W,
,US,QLR,Laureldale,Laureldale,PA,123--6--,RL,0307,,4023N 07555W,
,US,QLT,Loretto,Loretto,PA,123--6--,RL,0307,,4030N 07837W,
,US,QLY,Lyles,Lyles,TN,123--6--,RL,0307,,3555N 08720W,
,US,QMC,McLeansville,McLeansville,NC,123--6--,RL,0307,,3606N 07939W,
,US,QMK,Markleville,Markleville,IN,123--6--,RL,0307,,3958N 08536W,
,US,QMM,Marne,Marne,MI,1-3-----,RL,0401,,4302N 08549W,
,US,QMU,Mantua,Mantua,NJ,123-----,RL,0307,,3947N 07510W,
,US,QMW,McCleary,McCleary,WA,123-----,RL,0307,,4703N 12315W,
,US,QNE,Newportville,Newportville,PA,123--6--,RL,0307,,4007N 07454W,
,US,QNM,North Miami,North Miami,FL,123--6--,RL,0307,,2553N 08011W,
,US,QNN,New Ipswich,New Ipswich,NH,1-3--6--,RL,0307,,4244N 07151W,
,US,QNV,Nokesville,Nokesville,VA,123--6--,RL,0307,,3841N 07734W,
,US,QOA,Olyphant,Olyphant,PA,123--6--,RL,0307,,4128N 07536W,
,US,QOC,Port Orchard,Port Orchard,,1-------,RL,1001,,4732N 12238W,
,US,QOP,Oak Park,Oak Park,IL,123--6--,RL,0307,,4153N 08747W,
,US,QOR,Moravia,Moravia,IA,123--6--,RL,0307,,4053N 09248W,
,US,QOT,Olton,Olton,TX,1-3--6--,RL,0307,,3411N 10208W,
,US,QPD,Poland,Poland,OH,123--6--,RL,0307,,4101N 08036W,
,US,QPH,Pocahontas,Pocahontas,TN,1-3--6--,RL,0307,,3538N 08602W,County Coffee
,US,QPM,Pamplin,Pamplin,VA,123--6--,RL,0307,,3715N 07840W,
,US,QPN,Peconic,Peconic,NY,123--6--,RL,0307,,4102N 07227W,
,US,QPR,Port Eads,Port Eads,LA,1-------,RL,1201,,2900N 08910W,
,US,QPS,Pine Bluffs,Pine Bluffs,WY,123--6--,RL,0307,,4110N 10404W,
,US,QPX,Prosper,Prosper,TX,123--6--,RL,0307,,3314N 09648W,
,US,QPY,Pine Plains,Pine Plains,NY,1-3--6--,RL,0307,,4158N 07339W,
,US,QQN,River Ridge,River Ridge,LA,1-3-----,RL,1401,,2957N 09012W,
,US,QQX,Steelton,Steelton,PA,1----6--,RL,0901,,4014N 07650W,
,US,QR5,Grimes,Grimes,CA,1-3-----,RL,1401,,3904N 12153W,
,US,QRI,Burlison,Burlison,TN,1-3-----,RL,0212,,3533N 08947W,
,US,QRL,Erial,Erial,NJ,1-3-----,RL,0307,,3946N 07500W,
,US,QSG,Spring Green,Spring Green,WI,123--6--,RL,0307,,4310N 09004W,
,US,QSK,Saco,Saco,ME,123-----,RL,0607,,4330N 07027W,
,US,QST,Stoystown,Stoystown,PA,123--6--,RL,0307,,4006N 07856W,
,US,QSW,South Walpole,South Walpole,MA,1-3-----,RL,0307,,4206N 07115W,
,US,QTB,Tabor City,Tabor City,NC,1-3--6--,RL,0307,,3408N 07852W,
,US,QTF,Three Forks Junction,Three Forks Junction,MT,1-3--6--,RL,0307,,4553N 11135W,
,US,QTH,Tomah,Tomah,WI,123--6--,RL,0307,,4358N 09030W,
,US,QTI,Trinity,Trinity,AL,123-----,RL,0307,,3335N 08552W,
,US,QTN,Tornillo,Tornillo,TX,123--6--,RL,0307,,3126N 10605W,
,US,QTO,Tonica,Tonica,IL,123--6--,RL,0307,,4112N 08904W,
,US,QTY,Terry,Terry,MS,123--6--,RL,0307,,3205N 09017W,
,US,QUI,Quincy,Quincy,CA,12------,RL,0207,,3955N 12055W,
,US,QUS,Upper Saint Regis,Upper Saint Regis,NY,1-3--6--,RL,0307,,4424N 07416W,
,US,QWD,Waelder,Waelder,TX,123--6--,RL,0307,,2941N 09717W,
,US,QWL,Willimantic,Willimantic,CT,123--6--,RL,0307,,4142N 07212W,
,US,QWW,Wynnewood,Wynnewood,PA,1-3--6--,RL,0307,,4000N 07516W,
,US,QXY,Browns Mills,Browns Mills,NJ,1-3-----,RL,1401,,3958N 07435W,
,US,QYL,Loudonville,Loudonville,NY,1-3--6--,RL,0307,,4242N 07345W,
,US,QZJ,Windsor,Windsor,ME,1----6--,RL,1201,,4418N 06934W,
,US,QZN,New Point,New Point,VA,1-3--6--,RL,0607,,3721N 07617W,
,US,R2V,Rockville,Rockville,VA,1-------,RL,1201,,3743N 07740W,
,US,R34,Rootstown,Rootstown,OH,1----6--,RL,1107,,4105N 08114W,
,US,R3O,Rollinsford,Rollinsford,NH,123-----,RL,1401,,4314N 07049W,
,US,R55,Rochelle,Rochelle,VA,1-3-----,RL,1401,,3817N 07816W,
,US,R5W,Rowena,Rowena,SD,1-------,RL,1401,,4331N 09633W,
,US,R63,Rockport,Rockport,IL,1----6--,RL,1201,,3932N 09100W,
,US,R88,Rio,Rio,WI,1----6--,RL,1201,,4327N 08914W,
,US,RA3,Forest Ranch,Forest Ranch,CA,1-3-----,RL,1401,,3952N 12140W,
,US,RAF,Ringle,Ringle,WI,1-3-----,RL,0407,,4453N 08925W,
,US,RAJ,Rotterdam,Rotterdam,NY,123-----,RL,0407,,4247N 07358W,
,US,RBO,Rancho Bernardo,Rancho Bernardo,CA,1-3--6--,RL,0307,,3301N 11703W,
,US,RC6,Rock Creek,Rock Creek,OH,1-------,RL,1201,,4139N 08051W,
,US,RD4,Rodeo,Rodeo,CA,1-------,RL,0901,,3801N 12215W,
,US,RDK,Red Oak,Red Oak,IA,123--6--,RL,0307,,4100N 09513W,
,US,RF5,Red Feather Lakes,Red Feather Lakes,CO,1-------,RL,1201,,4048N 10535W,
,US,RG6,River Grove,River Grove,IL,1-3-----,RL,1401,,4155N 08750W,
,US,RGA,Baraga,Baraga,MI,123-----,RL,0601,,4647N 08830W,
,US,RGJ,Rivergate,Rivergate,OR,123--6--,RL,0607,,4537N 12246W,
,US,RGS,Rogers,Rogers,CT,1-3-5---,RL,0601,,4150N 07154W,
,US,RH2,Rogers Haven,Rogers Haven,DE,1-3--6--,RL,0607,,3834N 07506W,
,US,RHG,Rancho Mirage,Rancho Mirage,CA,1-3--6--,RL,0907,,3344N 11625W,
,US,RHY,Red Hill,Red Hill,PA,123-----,RL,0601,,4022N 07529W,
,US,RI4,Port Richmond,Port Richmond,PA,123-----,RL,1101,,3959N 07506W,
,US,RIC,Richmond,Richmond,VA,1-34----,AI,1101,,3733N 07727W,
,US,RIM,Rimer,Rimer,OH,123--6--,RL,0307,,4053N 08412W,
,US,RJQ,Roggen,Roggen,CO,1----6--,RL,1001,,4010N 10422W,
,US,RJT,Roseton,Roseton,NY,1-------,RL,1201,,4134N 07400W,
,US,RKY,Rocky River,Rocky River,OH,123--6--,RL,0307,,4128N 08150W,
,US,RL5,Starlight,Starlight,IN,1----6--,RL,1201,,3824N 08553W,
,US,RLT,Roosevelt,Roosevelt,WA,1-3-----,RL,0307,,4544N 12012W,
,US,RMA,Hermann,Hermann,MO,123-----,RL,0307,,3842N 09126W,
,US,RNN,Clarendon,Clarendon,AR,123--6--,RL,0407,,3441N 09118W,
,US,RO2,Santa Rosa Island,Santa Rosa Island,CA,1-------,RL,0901,,3357N 12006W,
,US,ROJ,Ronks,Ronks,PA,1----6--,RL,1001,,4001N 07610W,
,US,RP3,Rockport,Rockport,ME,1-3-----,RL,0607,,4411N 06905W,
,US,RR6,Redwood Valley,Redwood Valley,CA,1-3-----,RL,1401,,3915N 12312W,
,US,RSG,Rosenberg,Rosenberg,TX,123--6--,RL,0407,,2933N 09548W,
,US,RSK,Rosiclare,Rosiclare,IL,1-3--6--,RL,0601,,3725N 08821W,
,US,RUX,Barboursville,Barboursville,VA,1----6--,RL,1001,,3810N 07816W,
,US,RV4,Saddle River,Saddle River,NJ,1----6--,RL,1001,,4101N 07406W,
,US,RV5,Riverdale,Riverdale,NY,1----6--,RL,1001,,4312N 07525W,
,US,RWK,Berwick,Berwick,LA,123-----,RL,0701,,2941N 09113W,
,US,RWQ,Spencer,Spencer,IN,1----6--,RL,0901,,3917N 08645W,
,US,RWX,Casselton,Casselton,ND,1----6--,RL,0901,,4654N 01239W,
,US,RXF,Rexford,Rexford,MT,1-3--6--,RL,0701,,4854N 11510W,
,US,RXO,Clearlake Oaks,Clearlake Oaks,CA,1-3-----,RL,0901,,3902N 12240W,
,US,RYF,Rocky Face,Rocky Face,GA,1----6--,RL,1107,,3448N 08501W,
,US,RYK,Rockaway Parks,Rockaway Parks,NY,1----6--,RL,1001,,4034N 07350W,
,US,RYN,Roslyn Heights,Roslyn Heights,NY,1----6--,RL,1001,,4047N 07338W,
,US,S2B,Salemburg,Salemburg,NC,1-------,RL,0907,,3556N 07811W,
,US,S3G,Spring Grove,Spring Grove,VA,1-------,RL,1201,,3716N 07951W,
,US,S44,Scio,Scio,OR,1-------,RL,1401,,4442N 12250W,
,US,S4Y,Sarita,Sarita,TX,1-3-----,RL,1401,,2713N 09747W,
,US,S67,Saint Paul Park,Saint Paul Park,MN,1-3-----,RL,1401,,4450N 09259W,
,US,S7I,Sidney,Sidney,KY,1-------,RL,1401,,3737N 08221W,
,US,S7K,South Kingstown,South Kingstown,RI,1-------,RL,1307,,4126N 07131W,
,US,S7T,Saint Charles,Saint Charles,MO,1-------,RL,1301,,3847N 09030W,
,US,S7Y,Smyrna,Smyrna,NC,1-------,RL,1401,,3445N 07631W,
,US,S8K,South Salt Lake,South Salt Lake,UT,1-3-----,RL,1401,,4043N 11153W,
,US,S8T,Stony Point,Stony Point,NY,1-------,RL,1301,,4113N 07359W,
,US,SA3,Saint Albans,Saint Albans,WV,123-----,RL,1101,,3823N 08149W,
,US,SA6,Santee,Santee,SC,1-------,RL,1201,,3328N 08029W,
,US,SAC,Sacramento,Sacramento,CA,1--4----,AI,1101,SMF,3834N 12129W,
,US,SAN,San Diego,San Diego,CA,1-34----,AI,1101,,3242N 11709W,
,US,SBB,Sabina,Sabina,OH,123--6--,RL,0307,,3929N 08338W,
,US,SBQ,Ship Bottom,Ship Bottom,NJ,1-------,RL,0701,,3939N 07411W,
,US,SCK,Stockton,Stockton,CA,1-34----,AI,1101,,3757N 12117W,
,US,SE3,Soap Lake,Soap Lake,WA,123--6--,RL,1001,,4723N 11929W,
,US,SE4,Sedan,Sedan,KS,1-------,RL,1201,,3707N 09611W,
,US,SG3,Spring Grove,Spring Grove,IL,1-3-----,RL,0607,,4226N 08811W,
,US,SGI,Sterling,Sterling,IL,123-----,RL,0401,,4147N 08941W,
,US,SGN,Stonington,Stonington,CT,123--6--,RL,0607,,4120N 07154W,
,US,SI2,Sledge Island,Sledge Island,AK,1-3-----,RL,0607,,6429N 16612W,
,US,SI7,Sierra Vista,Sierra Vista,CA,1-------,RL,1201,,3709N 12017W,
,US,SK3,Summerland Key,Summerland Key,FL,1-3-----,RL,0607,,2439N 08127W,
,US,SK4,Smackover,Smackover,AR,1-------,RL,0901,,3321N 09243W,
,US,SKT,Stickney,Stickney,IL,123--6--,RL,0401,,4149N 08746W,
,US,SKY,"Sandusky, Erie","Sandusky, Erie",OH,1234----,AI,0501,,4126N 08242W,
,US,SKZ,Saint Clair,Saint Clair,PA,123--6--,RL,0307,,4043N 07611W,Schuylkill
,US,SO9,Stookey,Stookey,IL,1----6--,RL,1201,,3830N 09005W,
,US,SP2,Sagaponack,Sagaponack,NY,1-3-----,RL,0607,,4055N 07217W,
,US,SPT,South Saint Paul,South Saint Paul,MN,1234----,RL,1101,,4453N 09303W,
,US,SR4,Shalimar,Shalimar,FL,123-----,RL,0607,,3027N 08635W,
,US,SR9,Stansbury park,Stansbury park,UT,1----6--,RL,1201,,4038N 11217W,
,US,SRE,Saint Rose,Saint Rose,LA,123-----,RN,1101,,2957N 09019W,
,US,SRN,Saranac,Saranac,MI,123--6--,RL,0307,,4255N 08512W,
,US,SS3,Somerset,Somerset,MA,1-3--6--,RL,0607,,4144N 07110W,
,US,ST9,Saint George,Saint George,ME,1----6--,RL,1101,,4401N 06911W,
,US,STL,Saint Louis,Saint Louis,MO,1-34----,AI,1601,,3837N 09011W,
,US,STZ,Scottsdale,Scottsdale,AZ,1-3--6--,RL,0401,,3330N 11153W,
,US,SUL,Port Sulphur,Port Sulphur,LA,123-----,RN,0701,,2928N 08941W,
,US,SUT,Sunny Point,Sunny Point,NC,1-------,RL,0101,,3359N 07757W,
,US,T2R,Trempealeau,Trempealeau,WI,1-------,RL,0901,,4420N 09131W,
,US,T5W,Tow,Tow,TX,1-3-----,RL,1401,,3053N 09828W,
,US,T9X,Millican,Millican,TX,1-3-----,RL,1401,,3028N 09612W,
,US,TA2,Talihina,Talihina,OK,1-------,RL,1201,,3445N 09502W,
,US,TA3,Tahuya,Tahuya,WA,1-------,RL,1207,,4722N 12303W,
,US,TAJ,Alta Loma,Alta Loma,CA,1----6--,RL,1001,,3407N 11735W,
,US,TAW,Matawan,Matawan,NJ,123--6--,RL,0407,,4024N 07413W,
,US,TB3,Tabor,Tabor,SD,1-------,RL,1201,,4256N 09739W,
,US,TBH,Atlantic Beach,Atlantic Beach,NC,1-3-----,RL,0901,,3442N 07644W,
,US,TBJ,Tanaga Bay,Tanaga Bay,AK,1-------,RL,1201,,5144N 17802W,
,US,TBW,Point Barrow,Point Barrow,AK,1-------,RL,0901,,7117N 15640W,
,US,TBZ,Tubac,Tubac,AZ,1----6--,RL,0901,,3137N 11103W,
